"No.","Time","Source","Destination","Protocol","Length","Info","TimeDiff","SPort","DPort"
"3388","359.492416576","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=48385/445, ttl=64 (request in 3387)","0.000010960","",""
"3389","359.519684251","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.16? Tell 192.168.0.218","0.027267675","",""
"3390","359.519713275","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.110? Tell 192.168.0.218","0.000029024","",""
"3391","359.532004152","192.168.0.213","192.168.0.218","UDP","60","24097  >  80 Len=0","0.012290877","24097","80"
"3392","359.532018512","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.213? Tell 192.168.0.218","0.000014360","",""
"3393","359.592949620","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=48641/446, ttl=64 (reply in 3394)","0.060931108","",""
"3394","359.592964507","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=48641/446, ttl=64 (request in 3393)","0.000014887","",""
"3395","359.693505113","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=48897/447, ttl=64 (reply in 3396)","0.100540606","",""
"3396","359.693517043","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=48897/447, ttl=64 (request in 3395)","0.000011930","",""
"3397","359.794983735","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=49153/448, ttl=64 (reply in 3398)","0.101466692","",""
"3398","359.794995826","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=49153/448, ttl=64 (request in 3397)","0.000012091","",""
"3399","359.895520849","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=49409/449, ttl=64 (reply in 3400)","0.100525023","",""
"3400","359.895532561","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=49409/449, ttl=64 (request in 3399)","0.000011712","",""
"3401","359.997002048","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=49665/450, ttl=64 (reply in 3402)","0.101469487","",""
"3402","359.997013320","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=49665/450, ttl=64 (request in 3401)","0.000011272","",""
"3403","360.010418307","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.013404987","54915","54915"
"3404","360.097520003","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=49921/451, ttl=64 (reply in 3405)","0.087101696","",""
"3405","360.097531975","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=49921/451, ttl=64 (request in 3404)","0.000011972","",""
"3406","360.200988988","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=50177/452, ttl=64 (reply in 3407)","0.103457013","",""
"3407","360.201000857","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=50177/452, ttl=64 (request in 3406)","0.000011869","",""
"3408","360.302493199","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=50433/453, ttl=64 (reply in 3409)","0.101492342","",""
"3409","360.302505333","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=50433/453, ttl=64 (request in 3408)","0.000012134","",""
"3410","360.352184571","192.168.0.218","192.168.0.236","TCP","58","[TCP Retransmission] 80  >  24450 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460","0.049679238","80","24450"
"3411","360.403018314","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=50689/454, ttl=64 (reply in 3412)","0.050833743","",""
"3412","360.403030853","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=50689/454, ttl=64 (request in 3411)","0.000012539","",""
"3413","360.506482279","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=50945/455, ttl=64 (reply in 3414)","0.103451426","",""
"3414","360.506493931","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=50945/455, ttl=64 (request in 3413)","0.000011652","",""
"3415","360.543471911","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.213? Tell 192.168.0.218","0.036977980","",""
"3416","360.543504275","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.16? Tell 192.168.0.218","0.000032364","",""
"3417","360.560767324","192.168.0.213","192.168.0.218","TCP","60","20631  >  80 [SYN] Seq=0 Win=8192 Len=0","0.017263049","20631","80"
"3418","360.607014611","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=51201/456, ttl=64 (reply in 3419)","0.046247287","",""
"3419","360.607026738","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=51201/456, ttl=64 (request in 3418)","0.000012127","",""
"3420","360.707518784","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=51457/457, ttl=64 (reply in 3421)","0.100492046","",""
"3421","360.707531613","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=51457/457, ttl=64 (request in 3420)","0.000012829","",""
"3422","360.812941574","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=51713/458, ttl=64 (reply in 3423)","0.105409961","",""
"3423","360.812953577","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=51713/458, ttl=64 (request in 3422)","0.000012003","",""
"3424","360.913441446","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=51969/459, ttl=64 (reply in 3425)","0.100487869","",""
"3425","360.913454523","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=51969/459, ttl=64 (request in 3424)","0.000013077","",""
"3426","361.008846276","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.095391753","54915","54915"
"3427","361.014941068","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=52225/460, ttl=64 (reply in 3428)","0.006094792","",""
"3428","361.014950095","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=52225/460, ttl=64 (request in 3427)","0.000009027","",""
"3429","361.115486895","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=52481/461, ttl=64 (reply in 3430)","0.100536800","",""
"3430","361.115499308","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=52481/461, ttl=64 (request in 3429)","0.000012413","",""
"3431","361.215990860","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=52737/462, ttl=64 (reply in 3432)","0.100491552","",""
"3432","361.216003115","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=52737/462, ttl=64 (request in 3431)","0.000012255","",""
"3433","361.316534826","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=52993/463, ttl=64 (reply in 3434)","0.100531711","",""
"3434","361.316546776","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=52993/463, ttl=64 (request in 3433)","0.000011950","",""
"3435","361.418091480","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=53249/464, ttl=64 (reply in 3436)","0.101544704","",""
"3436","361.418103704","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=53249/464, ttl=64 (request in 3435)","0.000012224","",""
"3437","361.518550225","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=53505/465, ttl=64 (reply in 3438)","0.100446521","",""
"3438","361.518560574","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=53505/465, ttl=64 (request in 3437)","0.000010349","",""
"3439","361.567310506","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.213? Tell 192.168.0.218","0.048749932","",""
"3440","361.619076483","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=53761/466, ttl=64 (reply in 3441)","0.051765977","",""
"3441","361.619084774","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=53761/466, ttl=64 (request in 3440)","0.000008291","",""
"3442","361.721559269","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=54017/467, ttl=64 (reply in 3443)","0.102474495","",""
"3443","361.721570887","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=54017/467, ttl=64 (request in 3442)","0.000011618","",""
"3444","361.825024993","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=54273/468, ttl=64 (reply in 3445)","0.103454106","",""
"3445","361.825036802","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=54273/468, ttl=64 (request in 3444)","0.000011809","",""
"3446","361.925575344","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=54529/469, ttl=64 (reply in 3447)","0.100538542","",""
"3447","361.925587573","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=54529/469, ttl=64 (request in 3446)","0.000012229","",""
"3448","362.012146371","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.086558798","54915","54915"
"3449","362.026077370","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=54785/470, ttl=64 (reply in 3450)","0.013930999","",""
"3450","362.026086219","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=54785/470, ttl=64 (request in 3449)","0.000008849","",""
"3451","362.126592383","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=55041/471, ttl=64 (reply in 3452)","0.100506164","",""
"3452","362.126604152","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=55041/471, ttl=64 (request in 3451)","0.000011769","",""
"3453","362.228117527","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=55297/472, ttl=64 (reply in 3454)","0.101513375","",""
"3454","362.228129379","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=55297/472, ttl=64 (request in 3453)","0.000011852","",""
"3455","362.328629868","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=55553/473, ttl=64 (reply in 3456)","0.100500489","",""
"3456","362.328641420","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=55553/473, ttl=64 (request in 3455)","0.000011552","",""
"3457","362.432103962","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=55809/474, ttl=64 (reply in 3458)","0.103462542","",""
"3458","362.432115877","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=55809/474, ttl=64 (request in 3457)","0.000011915","",""
"3459","362.532591638","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=56065/475, ttl=64 (reply in 3460)","0.100475761","",""
"3460","362.532603995","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=56065/475, ttl=64 (request in 3459)","0.000012357","",""
"3461","362.586750095","192.168.0.79","192.168.0.218","UDP","60","5494  >  80 Len=0","0.054146100","5494","80"
"3462","362.586766569","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.79? Tell 192.168.0.218","0.000016474","",""
"3463","362.634114098","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=56321/476, ttl=64 (reply in 3464)","0.047347529","",""
"3464","362.634126027","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=56321/476, ttl=64 (request in 3463)","0.000011929","",""
"3465","362.737594932","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=56577/477, ttl=64 (reply in 3466)","0.103468905","",""
"3466","362.737605886","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=56577/477, ttl=64 (request in 3465)","0.000010954","",""
"3467","362.838099371","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=56833/478, ttl=64 (reply in 3468)","0.100493485","",""
"3468","362.838112241","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=56833/478, ttl=64 (request in 3467)","0.000012870","",""
"3469","362.938608496","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=57089/479, ttl=64 (reply in 3470)","0.100496255","",""
"3470","362.938620526","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=57089/479, ttl=64 (request in 3469)","0.000012030","",""
"3471","363.007676027","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.069055501","54915","54915"
"3472","363.041115209","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=57345/480, ttl=64 (reply in 3473)","0.033439182","",""
"3473","363.041124196","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=57345/480, ttl=64 (request in 3472)","0.000008987","",""
"3474","363.141612943","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=57601/481, ttl=64 (reply in 3475)","0.100488747","",""
"3475","363.141625709","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=57601/481, ttl=64 (request in 3474)","0.000012766","",""
"3476","363.167888559","PcsCompu_bd:40:f6","PcsCompu_73:4a:8f","ARP","42","Who has 192.168.0.185? Tell 192.168.0.218","0.026262850","",""
"3477","363.168000445","PcsCompu_73:4a:8f","PcsCompu_bd:40:f6","ARP","60","192.168.0.185 is at 08:00:27:73:4a:8f","0.000111886","",""
"3478","363.242133273","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=57857/482, ttl=64 (reply in 3479)","0.074132828","",""
"3479","363.242145219","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=57857/482, ttl=64 (request in 3478)","0.000011946","",""
"3480","363.342675825","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=58113/483, ttl=64 (reply in 3481)","0.100530606","",""
"3481","363.342687146","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=58113/483, ttl=64 (request in 3480)","0.000011321","",""
"3482","363.443198545","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=58369/484, ttl=64 (reply in 3483)","0.100511399","",""
"3483","363.443210367","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=58369/484, ttl=64 (request in 3482)","0.000011822","",""
"3484","363.543740862","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=58625/485, ttl=64 (reply in 3485)","0.100530495","",""
"3485","363.543752185","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=58625/485, ttl=64 (request in 3484)","0.000011323","",""
"3486","363.615870961","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.79? Tell 192.168.0.218","0.072118776","",""
"3487","363.644240700","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=58881/486, ttl=64 (reply in 3488)","0.028369739","",""
"3488","363.644251463","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=58881/486, ttl=64 (request in 3487)","0.000010763","",""
"3489","363.744765036","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=59137/487, ttl=64 (reply in 3490)","0.100513573","",""
"3490","363.744777243","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=59137/487, ttl=64 (request in 3489)","0.000012207","",""
"3491","363.847282466","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=59393/488, ttl=64 (reply in 3492)","0.102505223","",""
"3492","363.847294358","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=59393/488, ttl=64 (request in 3491)","0.000011892","",""
"3493","363.947798979","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=59649/489, ttl=64 (reply in 3494)","0.100504621","",""
"3494","363.947810907","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=59649/489, ttl=64 (request in 3493)","0.000011928","",""
"3495","363.993628855","PcsCompu_73:4a:8f","PcsCompu_bd:40:f6","ARP","60","Who has 192.168.0.218? Tell 192.168.0.185","0.045817948","",""
"3496","363.993634058","PcsCompu_bd:40:f6","PcsCompu_73:4a:8f","ARP","42","192.168.0.218 is at 08:00:27:bd:40:f6","0.000005203","",""
"3497","364.011921312","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.018287254","54915","54915"
"3498","364.048287015","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=59905/490, ttl=64 (reply in 3499)","0.036365703","",""
"3499","364.048294656","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=59905/490, ttl=64 (request in 3498)","0.000007641","",""
"3500","364.148830309","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=60161/491, ttl=64 (reply in 3501)","0.100535653","",""
"3501","364.148842765","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=60161/491, ttl=64 (request in 3500)","0.000012456","",""
"3502","364.251330559","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=60417/492, ttl=64 (reply in 3503)","0.102487794","",""
